time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1770509084.823222,-0.738610,-0.669366,1.839506,3.132846,-0.040979,0.635414,0.051063,0.005192,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770509084.856428,-0.737432,-0.691342,1.839515,3.133345,-0.041071,0.635647,0.048954,0.005888,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770509084.889777,-0.736872,-0.701672,1.839697,3.133818,-0.040458,0.624811,0.046824,0.006557,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.037847,-0.416373,0.005484,0.007026
1770509084.923113,-0.735800,-0.722267,1.839767,3.134286,-0.040392,0.623571,0.044916,0.007037,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.038283,-0.421681,0.005609,0.006757
1770509084.956420,-0.735300,-0.731806,1.839734,3.134723,-0.039705,0.612141,0.042659,0.007498,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.038768,-0.427991,0.005737,0.006469
1770509084.989756,-0.735300,-0.731806,1.839734,3.134723,-0.039705,0.612141,0.042659,0.007498,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039195,-0.433498,0.005884,0.006166
1770509085.023187,-0.734528,-0.747483,1.839849,3.135140,-0.039403,0.608190,0.041061,0.007871,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039579,-0.438454,0.006017,0.005894
1770509085.056441,-0.734021,-0.757431,1.839959,3.135528,-0.038889,0.600074,0.039472,0.008261,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039969,-0.443838,0.006143,0.005608
1770509085.089782,-0.733080,-0.776772,1.840019,3.135911,-0.038650,0.597910,0.037845,0.008362,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.040325,-0.448813,0.006262,0.005312
1770509085.123267,-0.732678,-0.785258,1.840280,3.136252,-0.037919,0.586779,0.036288,0.008481,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.040708,-0.454650,0.006383,0.005009
1770509085.156427,-0.732006,-0.800287,1.840381,3.136574,-0.037625,0.584575,0.035122,0.008596,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041028,-0.459671,0.006479,0.004705
1770509085.189758,-0.731621,-0.808776,1.840414,3.136880,-0.036913,0.574145,0.033444,0.008610,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041351,-0.465203,0.006568,0.004399
1770509085.223268,-0.730849,-0.826344,1.840747,3.137172,-0.036302,0.567463,0.032022,0.008372,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041618,-0.470008,0.006665,0.004096
1770509085.256437,-0.730849,-0.826344,1.840747,3.137172,-0.036302,0.567463,0.032022,0.008372,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041874,-0.475180,0.006729,0.003798
1770509085.289756,-0.730442,-0.836255,1.840886,3.137431,-0.034942,0.547134,0.029441,0.007992,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042105,-0.479836,0.006788,0.003530
1770509085.323235,-0.730033,-0.847474,1.840886,3.137645,-0.034221,0.538920,0.027934,0.007755,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042238,-0.483157,0.006855,0.003270
1770509085.356450,-0.729787,-0.853898,1.841199,3.137854,-0.033182,0.523370,0.026370,0.007473,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042335,-0.486367,0.006935,0.003019
1770509085.389824,-0.729787,-0.853898,1.841199,3.137854,-0.033182,0.523370,0.026370,0.007473,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042359,-0.488499,0.006988,0.002777
1770509085.423122,-0.729576,-0.862358,1.841363,3.138032,-0.032300,0.513289,0.025075,0.007205,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042381,-0.490419,0.007036,0.002560
1770509085.456420,-0.729317,-0.869280,1.841397,3.138197,-0.031497,0.501932,0.023614,0.006934,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042348,-0.491995,0.007075,0.002350
1770509085.489774,-0.728857,-0.883036,1.841767,3.138351,-0.030512,0.490736,0.022261,0.006540,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042275,-0.493036,0.007125,0.002149
1770509085.523127,-0.728796,-0.886881,1.841909,3.138471,-0.029485,0.475934,0.020806,0.006203,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.042169,-0.494149,0.007141,0.001960
1770509085.556445,-0.728656,-0.894905,1.841964,3.138581,-0.028708,0.468276,0.019748,0.005909,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041997,-0.494249,0.007157,0.001783
1770509085.589804,-0.728656,-0.894905,1.841964,3.138581,-0.028708,0.468276,0.019748,0.005909,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041792,-0.494349,0.007177,0.001617
1770509085.623054,-0.728522,-0.901459,1.842323,3.138688,-0.027476,0.451059,0.018262,0.005532,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041607,-0.494439,0.007196,0.001467
1770509085.656426,-0.728398,-0.909408,1.842495,3.138769,-0.026522,0.440355,0.017106,0.005175,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041354,-0.493636,0.007187,0.001330
1770509085.689726,-0.728429,-0.911768,1.842568,3.138836,-0.025657,0.428213,0.015974,0.004873,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.041061,-0.492667,0.007173,0.001203
1770509085.723070,-0.728385,-0.918933,1.842936,3.138904,-0.024749,0.418816,0.015259,0.004566,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.040726,-0.490994,0.007165,0.001088
1770509085.756438,-0.728402,-0.922071,1.843118,3.138958,-0.023847,0.406335,0.014220,0.004261,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.040357,-0.489287,0.007122,0.000982
1770509085.789887,-0.728445,-0.928298,1.843202,3.139007,-0.022846,0.395805,0.013114,0.003960,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039951,-0.486982,0.007075,0.000887
1770509085.823098,-0.728522,-0.930572,1.843579,3.139044,-0.021949,0.383412,0.012390,0.003673,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039503,-0.484539,0.007035,0.000802
1770509085.856464,-0.728522,-0.930572,1.843579,3.139044,-0.021949,0.383412,0.012390,0.003673,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.039023,-0.481512,0.006963,0.000727
1770509085.889966,-0.728676,-0.935804,1.843832,3.139083,-0.020630,0.367892,0.011112,0.003384,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.038591,-0.478787,0.006897,0.000659
1770509085.923201,-0.728676,-0.935804,1.843832,3.139083,-0.020630,0.367892,0.011112,0.003384,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.038086,-0.475483,0.006824,0.000602
1770509085.956462,-0.728780,-0.939027,1.843896,3.139112,-0.019290,0.348425,0.009390,0.003097,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.037632,-0.472509,0.006757,0.000550
1770509085.989773,-0.728979,-0.942761,1.844257,3.139134,-0.018052,0.333260,0.008410,0.002833,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.037108,-0.468502,0.006711,0.000510
1770509086.023162,-0.729152,-0.943063,1.844426,3.139151,-0.017110,0.319276,0.007437,0.002597,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.036523,-0.463955,0.006638,0.000478
1770509086.056419,-0.729465,-0.944617,1.844505,3.139169,-0.016120,0.308623,0.006587,0.002392,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.035908,-0.458750,0.006564,0.000453
1770509086.089780,-0.729641,-0.945334,1.844847,3.139187,-0.015319,0.297542,0.006076,0.002209,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.035252,-0.453321,0.006498,0.000433
1770509086.123185,-0.729990,-0.946605,1.845025,3.139204,-0.014359,0.287691,0.005439,0.002042,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.034583,-0.447590,0.006403,0.000418
1770509086.156423,-0.730191,-0.947395,1.845115,3.139222,-0.013545,0.276673,0.004625,0.001892,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.033878,-0.441731,0.006304,0.000406
1770509086.189794,-0.730605,-0.947925,1.845457,3.139238,-0.012535,0.266144,0.004185,0.001752,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.033162,-0.435624,0.006214,0.000399
1770509086.223204,-0.730851,-0.947951,1.845637,3.139254,-0.011759,0.255727,0.003574,0.001628,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.032405,-0.429313,0.006097,0.000395
1770509086.256418,-0.731316,-0.947655,1.845729,3.139271,-0.010755,0.245270,0.002873,0.001520,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.031643,-0.422789,0.005977,0.000393
1770509086.289867,-0.731589,-0.947434,1.846054,3.139289,-0.009970,0.234653,0.002451,0.001424,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.030840,-0.416044,0.005866,0.000394
1770509086.323199,-0.732114,-0.946412,1.846226,3.139307,-0.008909,0.223181,0.001810,0.001337,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.030034,-0.409093,0.005732,0.000397
1770509086.356409,-0.732422,-0.945615,1.846315,3.139326,-0.008122,0.212300,0.001106,0.001260,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.029182,-0.401826,0.005599,0.000401
1770509086.389898,-0.733001,-0.943748,1.846626,3.139346,-0.007032,0.200124,0.000635,0.001193,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.028328,-0.394338,0.005477,0.000407
1770509086.423086,-0.733336,-0.942498,1.846788,3.139366,-0.006244,0.188899,0.000023,0.001134,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.027427,-0.386464,0.005334,0.000415
1770509086.456555,-0.733963,-0.939779,1.846868,3.139388,-0.005142,0.176223,-0.000725,0.001082,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.026526,-0.378367,0.005194,0.000423
1770509086.489767,-0.734325,-0.938156,1.847160,3.139412,-0.004348,0.164471,-0.001186,0.001036,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.025578,-0.369837,0.005068,0.000432
1770509086.523176,-0.734980,-0.934520,1.847311,3.139433,-0.003295,0.152262,-0.001756,0.001000,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.024632,-0.361078,0.004924,0.000442
1770509086.556525,-0.735350,-0.932415,1.847385,3.139458,-0.002595,0.142062,-0.002342,0.000978,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.023645,-0.351919,0.004783,0.000452
1770509086.589764,-0.736023,-0.928384,1.847645,3.139484,-0.001577,0.130268,-0.002711,0.000964,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.022671,-0.342681,0.004655,0.000461
1770509086.623191,-0.736420,-0.926033,1.847780,3.139512,-0.000877,0.119953,-0.003211,0.000952,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.021660,-0.333094,0.004512,0.000470
1770509086.656449,-0.737131,-0.921372,1.847852,3.139540,0.000148,0.107823,-0.003797,0.000943,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.020662,-0.323442,0.004373,0.000479
1770509086.689839,-0.737540,-0.918622,1.848091,3.139569,0.000803,0.098054,-0.004096,0.000940,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.019626,-0.313405,0.004247,0.000486
1770509086.723186,-0.738261,-0.913500,1.848218,3.139598,0.001788,0.086293,-0.004549,0.000943,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.018608,-0.303362,0.004108,0.000493
1770509086.756396,-0.738686,-0.910476,1.848279,3.139630,0.002417,0.076810,-0.005030,0.000947,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.017556,-0.292965,0.003973,0.000498
1770509086.789757,-0.739468,-0.904751,1.848495,3.139663,0.003451,0.063852,-0.005416,0.000943,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.016525,-0.282600,0.003849,0.000503
1770509086.823159,-0.739896,-0.901395,1.848610,3.139694,0.004040,0.054501,-0.005798,0.000943,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.015452,-0.271769,0.003717,0.000506
1770509086.856473,-0.740652,-0.895353,1.848667,3.139726,0.004984,0.042584,-0.006274,0.000949,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.014405,-0.260997,0.003589,0.000509
1770509086.889864,-0.741814,-0.886341,1.848849,3.139796,0.006395,0.023870,-0.006933,0.000975,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.013326,-0.249859,0.003472,0.000511
1770509086.923174,-0.742287,-0.881960,1.848966,3.139826,0.006950,0.014535,-0.007245,0.000966,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.012151,-0.237604,0.003353,0.000509
1770509086.956387,-0.743075,-0.875009,1.849166,3.139859,0.007846,0.002630,-0.007470,0.000970,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.011010,-0.225471,0.003236,0.000507
1770509086.989721,-0.743503,-0.871149,1.849266,3.139891,0.008309,-0.005292,-0.007723,0.000977,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.009849,-0.213036,0.003108,0.000505
1770509087.023072,-0.744269,-0.864240,1.849312,3.139924,0.009143,-0.016539,-0.008074,0.000982,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.008733,-0.200896,0.002985,0.000501
1770509087.056424,-0.744702,-0.860252,1.849468,3.139957,0.009574,-0.024143,-0.008223,0.000986,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.007601,-0.188512,0.002872,0.000496
1770509087.089725,-0.745474,-0.853061,1.849543,3.139989,0.010375,-0.035307,-0.008503,0.000984,-0.750000,-0.750000,1.850000,3.141593,0.000000,0.000000,0.000000,0.000000,0.006513,-0.176432,0.002754,0.000491
