time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1762821343.539856,0.000000,0.000000,0.000000,-2.712487,0.000000,0.000000,-0.000000,-0.000245,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.573059,0.000000,0.000000,0.000000,-2.712487,0.000000,0.000000,-0.000000,-0.000245,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.606503,0.000000,0.000000,0.000000,-2.712487,0.000000,0.000000,-0.000000,-0.000245,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.639787,0.000000,0.000000,0.000000,-2.712487,0.000000,0.000000,-0.000000,-0.000221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.673167,0.000000,0.000000,0.000000,-2.712487,0.000000,0.000000,-0.000000,-0.000221,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.706494,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.739835,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.773147,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.806508,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.839800,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.873195,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.906486,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001220,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.939853,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001220,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821343.973190,0.000000,0.000000,0.000000,-2.712749,0.000000,0.000000,-0.000000,-0.001220,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.006492,0.000000,0.000000,0.000000,-2.713380,0.000000,0.000000,-0.000000,-0.002845,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.039853,0.000000,0.000000,0.000000,-2.713380,0.000000,0.000000,-0.000000,-0.002845,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.073198,0.000000,0.000000,0.000000,-2.713380,0.000000,0.000000,-0.000000,-0.002560,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.106556,0.000000,0.000000,0.000000,-2.713380,0.000000,0.000000,-0.000000,-0.002560,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.139874,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.173202,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.206478,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.239826,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.273178,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.306514,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1762821344.339820,0.000000,0.000000,0.000000,-2.712995,0.000000,0.000000,-0.000000,-0.001385,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
