time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1769625650.115614,0.003698,-0.027355,0.944691,-1.993501,-0.004131,0.001412,0.040446,0.000772,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.149024,0.003661,-0.026953,0.944441,-1.993500,-0.004502,0.001116,0.037055,0.000699,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.182413,0.003644,-0.026707,0.953950,-1.993703,-0.004627,0.000940,0.045188,0.000051,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.215705,0.003597,-0.026303,0.958798,-1.993725,-0.004941,0.000656,0.047769,-0.000024,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.249009,0.003569,-0.026075,0.961344,-1.993727,-0.005092,0.000474,0.047513,-0.000029,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.282333,0.003516,-0.025588,0.969129,-1.993727,-0.005434,0.000149,0.052401,-0.000027,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.315664,0.003477,-0.025361,0.972608,-1.993575,-0.005557,-0.000029,0.053095,0.000454,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.348984,0.003424,-0.025006,0.974284,-1.993556,-0.005821,-0.000279,0.052006,0.000475,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.382519,0.003396,-0.024778,0.975316,-1.993554,-0.005946,-0.000448,0.049410,0.000435,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.415667,0.003340,-0.024358,0.975787,-1.993553,-0.006254,-0.000731,0.046219,0.000393,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.448995,0.003306,-0.024130,0.975943,-1.993552,-0.006371,-0.000893,0.042938,0.000356,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.482318,0.003249,-0.023719,0.975981,-1.993552,-0.006660,-0.001160,0.039527,0.000321,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.515642,0.003216,-0.023500,0.975914,-1.993551,-0.006763,-0.001305,0.036372,0.000291,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.548979,0.003198,-0.023143,0.975812,-1.994165,-0.007021,-0.001495,0.033524,-0.001871,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.582294,0.003189,-0.022917,0.981510,-1.994247,-0.007083,-0.001594,0.037439,-0.001924,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.615620,0.003187,-0.022461,0.984694,-1.994257,-0.007378,-0.001794,0.037713,-0.001756,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.649006,0.003183,-0.022236,0.986167,-1.994257,-0.007459,-0.001890,0.036424,-0.001581,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.682458,0.003218,-0.021906,0.986832,-1.994256,-0.007689,-0.001995,0.034612,-0.001421,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.715656,0.003244,-0.021671,0.987292,-1.993655,-0.007758,-0.002056,0.031598,0.000227,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.748950,0.003302,-0.021307,0.987380,-1.993594,-0.008011,-0.002148,0.028921,0.000392,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.782283,0.003335,-0.021094,0.990453,-1.993587,-0.008057,-0.002180,0.029816,0.000375,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.815681,0.003398,-0.020731,0.992012,-1.993585,-0.008284,-0.002255,0.028949,0.000341,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.849090,0.003431,-0.020536,0.992776,-1.993585,-0.008331,-0.002283,0.027282,0.000309,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.882387,0.003404,-0.020039,0.993195,-1.993585,-0.008634,-0.002510,0.024860,0.000278,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.915726,0.003386,-0.019798,0.993310,-1.993643,-0.008707,-0.002611,0.022661,0.000057,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.948943,0.003332,-0.019302,0.993368,-1.993650,-0.008999,-0.002859,0.020151,0.000029,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
1769625650.982392,0.003300,-0.019051,0.995170,-1.993651,-0.009057,-0.002966,0.020245,0.000025,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000
