time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1770508544.017895,0.401177,-0.707610,1.265072,-2.621740,0.040897,-0.008041,-0.025096,0.001928,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.899774,1.000000,-0.015680,-0.000030
1770508544.051221,0.391464,-0.718570,1.264456,-2.621666,0.059182,-0.004188,-0.026018,0.001957,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.909796,1.000000,-0.015643,-0.000143
1770508544.084486,0.385410,-0.725230,1.264103,-2.621607,0.071590,-0.002883,-0.025048,0.001899,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.918817,1.000000,-0.015523,-0.000243
1770508544.117831,0.378401,-0.737403,1.264012,-2.621581,0.087146,0.003527,-0.025263,0.001784,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.926935,1.000000,-0.015383,-0.000328
1770508544.151249,0.374528,-0.744020,1.263341,-2.621566,0.096018,0.006125,-0.025083,0.001649,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.934242,1.000000,-0.015244,-0.000398
1770508544.184490,0.370383,-0.757387,1.262987,-2.621561,0.108790,0.014851,-0.025337,0.001496,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.940817,1.000000,-0.015039,-0.000452
1770508544.217862,0.368293,-0.764329,1.262877,-2.621573,0.115443,0.018522,-0.024400,0.001313,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.946736,1.000000,-0.014808,-0.000490
1770508544.251342,0.367126,-0.768072,1.262859,-2.621590,0.119164,0.019579,-0.022851,0.001132,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.952062,1.000000,-0.014598,-0.000513
1770508544.284542,0.367007,-0.779540,1.262226,-2.621615,0.125944,0.028774,-0.023471,0.000945,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.956856,1.000000,-0.014426,-0.000522
1770508544.317963,0.367007,-0.779540,1.262226,-2.621615,0.125944,0.028774,-0.023471,0.000945,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.961170,1.000000,-0.014186,-0.000519
1770508544.351252,0.369504,-0.797433,1.261825,-2.621640,0.133532,0.045034,-0.024300,0.000787,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.965053,1.000000,-0.013971,-0.000516
1770508544.384539,0.370729,-0.806268,1.261077,-2.621670,0.136985,0.051495,-0.024239,0.000629,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.968548,1.000000,-0.013717,-0.000500
1770508544.417822,0.376502,-0.823336,1.260674,-2.621697,0.140323,0.067502,-0.024247,0.000509,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.971693,1.000000,-0.013398,-0.000472
1770508544.451173,0.376502,-0.823336,1.260674,-2.621697,0.140323,0.067502,-0.024247,0.000509,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.974524,0.962499,-0.013061,-0.000432
1770508544.484549,0.380909,-0.833701,1.260522,-2.621731,0.141148,0.075957,-0.023208,0.000379,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.977071,0.928749,-0.012758,-0.000396
1770508544.517864,0.388833,-0.847953,1.259875,-2.621749,0.140636,0.090653,-0.023666,0.000293,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.979364,0.870890,-0.012479,-0.000349
1770508544.551141,0.393290,-0.855976,1.259525,-2.621768,0.139962,0.096772,-0.022591,0.000216,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.981428,0.775541,-0.012144,-0.000314
1770508544.584489,0.404903,-0.872001,1.259360,-2.621780,0.136704,0.114284,-0.021727,0.000165,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.983285,0.668424,-0.011812,-0.000274
1770508544.617906,0.411174,-0.880680,1.258643,-2.621776,0.134482,0.120832,-0.020521,0.000158,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.984957,0.520293,-0.011505,-0.000241
1770508544.651348,0.424814,-0.895173,1.258243,-2.621771,0.128515,0.137947,-0.018628,0.000156,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.986461,0.368264,-0.011155,-0.000234
1770508544.684576,0.431978,-0.902691,1.257975,-2.621773,0.125104,0.144523,-0.016322,0.000133,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.987815,0.231437,-0.010815,-0.000247
1770508544.717849,0.446485,-0.914976,1.257318,-2.621785,0.117201,0.159729,-0.013201,0.000085,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.989033,0.108293,-0.010506,-0.000262
1770508544.751240,0.446485,-0.914976,1.257318,-2.621785,0.117201,0.159729,-0.013201,0.000085,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.990130,-0.002536,-0.010186,-0.000267
1770508544.784597,0.457563,-0.924035,1.256880,-2.621799,0.110990,0.167961,-0.009909,0.000042,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.991117,-0.102282,-0.009898,-0.000272
1770508544.817868,0.471841,-0.933002,1.256787,-2.621822,0.101685,0.178755,-0.005805,-0.000026,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.992005,-0.192054,-0.009627,-0.000262
1770508544.851262,0.480092,-0.938143,1.256291,-2.621842,0.096287,0.181753,-0.003403,-0.000077,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.992805,-0.272849,-0.009423,-0.000241
1770508544.884517,0.497014,-0.945084,1.256076,-2.621862,0.083592,0.190516,0.000877,-0.000119,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.993524,-0.345564,-0.009208,-0.000209
1770508544.917957,0.505870,-0.948352,1.256015,-2.621886,0.077036,0.191605,0.003535,-0.000169,0.750000,-0.750000,1.250000,3.665191,0.000000,0.000000,0.000000,0.000000,-0.994172,-0.411007,-0.009043,-0.000166
