time,x,y,z,yaw,linx,liny,linz,yaw_rate,xd,yd,zd,yawd,vxd,vyd,vzd,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1770503804.986568,0.400618,0.312999,1.746030,0.867040,0.121248,-0.002730,0.005119,0.002990,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.019839,0.400915,0.314223,1.746146,0.867104,0.118155,-0.002148,0.004642,0.002886,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.053205,0.400952,0.314739,1.746190,0.867157,0.114867,-0.001863,0.004172,0.002780,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.086551,0.401404,0.316171,1.746445,0.867214,0.111939,-0.001286,0.003865,0.002667,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.119914,0.401615,0.316938,1.746573,0.867258,0.108124,-0.001005,0.003388,0.002520,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.153216,0.401815,0.318082,1.746621,0.867290,0.105414,-0.000430,0.002925,0.002369,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.186552,0.401963,0.318772,1.746857,0.867326,0.102042,-0.000162,0.002673,0.002240,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.219886,0.402225,0.320002,1.746972,0.867355,0.099492,0.000403,0.002308,0.002107,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.253213,0.402367,0.320697,1.747026,0.867385,0.096282,0.000661,0.001861,0.001987,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.286551,0.402678,0.322012,1.747251,0.867414,0.093729,0.001219,0.001632,0.001872,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.319897,0.402764,0.322633,1.747359,0.867440,0.090727,0.001460,0.001303,0.001764,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.353220,0.403079,0.323945,1.747410,0.867469,0.088430,0.001998,0.000901,0.001677,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.386561,0.403315,0.324782,1.747628,0.867504,0.085058,0.002214,0.000639,0.001596,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.419899,0.403315,0.324782,1.747628,0.867504,0.085058,0.002214,0.000639,0.001596,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.453211,0.403468,0.325961,1.747758,0.867534,0.081936,0.002738,0.000270,0.001511,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1770503805.486544,0.403659,0.326667,1.747785,0.867564,0.079250,0.002911,-0.000114,0.001449,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.025456,0.001817,0.003324,0.000620
1770503805.519919,0.404183,0.328255,1.747975,0.867607,0.076822,0.003391,-0.000375,0.001407,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.027901,0.001415,0.003264,0.000660
1770503805.553189,0.404286,0.328865,1.748062,0.867641,0.074031,0.003549,-0.000669,0.001366,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.030434,0.000958,0.003191,0.000703
1770503805.586563,0.404756,0.330350,1.748099,0.867687,0.072009,0.004004,-0.001042,0.001349,0.750000,0.750000,1.750000,0.872665,0.000000,0.000000,0.000000,0.000000,0.033136,0.000513,0.003118,0.000747
