time,ksp_x,ksd_x,kp_x,error_x,osc_x,ksp_y,ksd_y,kp_y,error_y,osc_y,ksp_z,ksd_z,kp_z,error_z,osc_z,ksp_psi,ksd_psi,kp_psi,error_psi,osc_psi
1770506296.5721443,1.0087761422918962,1.813388729421944,0.49229536455110995,0.4015225038314802,5,1.0087761422918962,1.610612736,0.5732803753173906,0.0657779218298833,6,2.5,9.489901226837027,0.3970451314735862,0.07304463797626365,1,4.0,9.284550294640356,0.955053007229153,6.030204984897502,0
1770506306.571986,1.0299604412800258,1.813388729421944,0.5070642254876433,0.21116855807628346,4,1.0299604412800258,1.610612736,0.5904787865769123,0.22159173391457906,7,2.5,9.489901226837027,0.3970451314735862,0.03984905891540405,2,4.0,9.284550294640356,0.9837045974460276,0.8475696682809416,0
1770506316.5719469,1.0515896105469063,1.813388729421944,0.5222761522522726,0.26005825814231237,4,1.0299604412800258,1.649267441664,0.572764422979605,0.1590665244612595,5,2.5,9.717658856281115,0.3851337775293786,0.03444901946734722,2,4.0,9.284550294640356,1.0132157353694085,0.1548717917105266,0
1770506326.5719745,1.0515896105469063,1.8569100589280707,0.5066078676847044,0.33794337948713105,4,1.0515896105469063,1.649267441664,0.5899473556689931,0.10912063911959469,5,2.5,9.717658856281115,0.3851337775293786,0.048343106082770614,1,4.0,9.284550294640356,1.0436122074304908,0.2112255748479954,0
1770506336.5717916,1.0736729923683912,1.8569100589280707,0.5218061037152456,0.10048071092301573,6,1.0515896105469063,1.6888498602639361,0.5722489349989234,0.30353784269078204,4,2.5,9.950882668831863,0.37357976420349726,0.0668837950141733,1,4.0,9.284550294640356,1.0749205736534055,2.7740100923612308,0
1770506346.5719264,1.0736729923683912,1.9014759003423445,0.5061519206037882,0.37781068305436577,4,1.0515896105469063,1.6888498602639361,0.5722489349989234,0.061865618746028916,6,2.5,10.189703852883827,0.3623723712773923,0.08441156079243861,1,4.0,9.284550294640356,1.1071681908630078,6.065592911068671,0
1770506356.5719771,1.0736729923683912,1.9471113219505607,0.49096736298567456,0.21546839573984944,6,1.0736729923683912,1.6888498602639361,0.5894164030488911,0.23453351094996536,7,2.5,10.6482405262636,0.33338258157520095,0.041690468729978766,10,4.0,9.284550294640356,1.140383236588898,0.7758243264064943,0
1770506366.5721629,1.0962201252081274,1.9471113219505607,0.5056963838752448,0.24152888505914874,6,1.0736729923683912,1.7293822569102706,0.5717339109574243,0.15870044356924445,5,2.5,10.903798298893927,0.3233811041279449,0.036030240012928136,2,4.0,9.284550294640356,1.174594733686565,0.14896386427289476,0
1770506376.5718777,1.0962201252081274,1.9938419936773741,0.4905254923589875,0.3342587563514069,4,1.0962201252081274,1.7293822569102706,0.588885928286147,0.11567775130906806,5,2.5,10.903798298893927,0.3233811041279449,0.054922346358614246,3,4.0,9.284550294640356,1.209832575697162,0.24279357869907603,0
1770506386.5719597,1.0962201252081274,1.9938419936773741,0.4905254923589875,0.09142122781385206,6,1.0962201252081274,1.7708874310761171,0.5712193504375627,0.3112740763398094,4,2.5,11.16548945806738,0.31367967100410654,0.07281046611860552,1,4.0,9.284550294640356,1.2461275529680769,2.9835920897973325,0
